student_id,teacher_id,rating,lesson_completed,timestamp
s0425,t0165,4.0,True,2025-07-01 17:29:10.511580
s0303,t0028,3.3,True,2024-12-23 17:29:10.527203
s0036,t0047,3.2,True,2025-01-08 17:29:10.542831
s0073,t0138,3.6,True,2025-01-06 17:29:10.558458
s0441,t0051,5.0,True,2025-05-17 17:29:10.574088
s0143,t0168,3.9,True,2024-10-16 17:29:10.589708
s0036,t0178,3.1,True,2025-03-13 17:29:10.605331
s0505,t0054,3.4,False,2025-03-23 17:29:10.620960
s0374,t0040,3.6,True,2025-04-03 17:29:10.636581
s0056,t0043,4.0,True,2024-12-15 17:29:10.652205
s0918,t0186,3.5,False,2024-12-30 17:29:10.667848
s0469,t0133,4.1,True,2024-10-26 17:29:10.699099
s0961,t0109,3.4,True,2024-10-03 17:29:10.726859
s0141,t0064,3.8,True,2024-10-03 17:29:10.742589
s0639,t0153,3.3,False,2025-02-14 17:29:10.754589
s0599,t0073,3.1,True,2025-04-30 17:29:10.770768
s0451,t0032,3.7,False,2025-01-03 17:29:10.786397
s0455,t0030,3.8,True,2025-02-28 17:29:10.802017
s0945,t0048,4.3,False,2025-02-11 17:29:10.817648
s0383,t0048,3.7,True,2025-03-08 17:29:10.833267
s0571,t0191,3.4,False,2025-08-19 17:29:10.857280
s0972,t0154,3.4,False,2025-02-06 17:29:10.872911
s0966,t0105,4.5,True,2024-10-10 17:29:10.888533
s0023,t0100,3.2,True,2025-02-23 17:29:10.904163
s0291,t0077,3.5,False,2025-02-05 17:29:10.919783
s0371,t0133,3.3,True,2025-04-06 17:29:10.935409
s0210,t0051,4.8,True,2025-07-26 17:29:10.951033
s0208,t0002,3.4,False,2024-10-22 17:29:10.966660
s0305,t0003,3.8,True,2024-10-17 17:29:10.982282
s0065,t0111,4.5,True,2025-04-06 17:29:11.013531
s0995,t0139,4.1,True,2025-01-31 17:29:11.029157
s0621,t0153,3.7,False,2025-07-07 17:29:11.044783
s0962,t0102,3.7,True,2025-03-14 17:29:11.060408
s0064,t0181,4.1,True,2025-07-24 17:29:11.076035
s0015,t0076,3.3,True,2025-09-12 17:29:11.091661
s0007,t0044,3.6,True,2025-02-11 17:29:11.107286
s0619,t0126,3.3,True,2024-10-11 17:29:11.122912
s0196,t0152,4.6,True,2025-08-12 17:29:11.138533
s0522,t0008,3.4,True,2025-01-05 17:29:11.169780
s0482,t0021,3.6,True,2025-04-23 17:29:11.185407
s0826,t0142,3.6,True,2025-07-02 17:29:11.201034
s0988,t0081,3.0,True,2024-10-30 17:29:11.216660
s0751,t0121,4.1,True,2025-04-14 17:29:11.232283
s0318,t0126,3.9,False,2025-03-08 17:29:11.247911
s0192,t0033,3.5,True,2025-02-13 17:29:11.263537
s0838,t0099,3.6,False,2024-09-28 17:29:11.279155
s0537,t0016,3.9,True,2025-02-02 17:29:11.310406
s0585,t0112,3.3,False,2025-04-28 17:29:11.326033
s0936,t0138,3.7,True,2025-07-26 17:29:11.341669
s0371,t0025,4.4,True,2025-07-06 17:29:11.357286
s0915,t0107,3.7,True,2024-12-19 17:29:11.372909
s0118,t0162,4.1,True,2025-04-21 17:29:11.388535
s0806,t0190,4.2,True,2025-05-03 17:29:11.407181
s0178,t0009,4.9,True,2025-06-06 17:29:11.422811
s0417,t0191,4.0,True,2025-08-21 17:29:11.438437
s0717,t0031,3.8,False,2024-12-13 17:29:11.454061
s0571,t0081,3.3,True,2025-07-20 17:29:11.469685
s0843,t0119,4.5,True,2025-05-16 17:29:11.485315
s0263,t0068,3.4,True,2025-01-03 17:29:11.500936
s0178,t0029,4.2,True,2025-02-17 17:29:11.516560
s0058,t0192,3.6,False,2025-03-01 17:29:11.532186
s0841,t0090,4.0,True,2025-04-25 17:29:11.547814
s0759,t0028,3.5,True,2025-06-24 17:29:11.563436
s0949,t0139,3.6,True,2024-11-03 17:29:11.579066
s0590,t0196,4.4,True,2025-02-02 17:29:11.594683
s0687,t0056,4.3,True,2024-12-26 17:29:11.610310
s0567,t0062,4.0,True,2025-02-03 17:29:11.625937
s0049,t0031,3.5,True,2025-04-05 17:29:11.641572
s0506,t0118,3.5,True,2025-03-23 17:29:11.672813
s0576,t0007,3.3,True,2025-02-24 17:29:11.688442
s0414,t0010,4.4,True,2025-07-02 17:29:11.719695
s0108,t0191,4.0,True,2025-05-08 17:29:11.748742
s0386,t0003,4.5,True,2025-07-25 17:29:11.765005
s0406,t0052,4.0,False,2025-01-24 17:29:11.771585
s0458,t0033,4.1,True,2025-06-05 17:29:11.787215
s0654,t0144,4.2,True,2024-12-10 17:29:11.802836
s0098,t0030,3.6,False,2025-03-03 17:29:11.818466
s0570,t0070,3.7,True,2024-10-06 17:29:11.834086
s0847,t0109,3.5,False,2025-01-09 17:29:11.865334
s0843,t0002,3.4,True,2025-04-02 17:29:11.880960
s0727,t0070,3.9,True,2024-11-30 17:29:11.896585
s0490,t0095,3.6,True,2024-12-24 17:29:11.912209
s0163,t0109,3.5,True,2025-02-13 17:29:11.923421
s0734,t0135,4.7,False,2025-01-01 17:29:11.939050
s0693,t0105,3.9,True,2025-02-28 17:29:11.954673
s0188,t0182,3.5,True,2024-11-24 17:29:11.970302
s0151,t0112,4.0,True,2024-10-09 17:29:11.985924
s0989,t0196,3.9,True,2025-04-08 17:29:12.001548
s0796,t0114,3.7,True,2025-06-30 17:29:12.017171
s0761,t0005,2.9,True,2024-11-16 17:29:12.032803
s0630,t0139,4.4,False,2024-11-23 17:29:12.048421
s0918,t0142,3.8,True,2024-10-09 17:29:12.064050
s0372,t0146,3.7,True,2025-07-28 17:29:12.095299
s0481,t0132,3.8,False,2025-08-30 17:29:12.110922
s0509,t0149,3.4,True,2025-08-19 17:29:12.126547
s0565,t0073,2.8,True,2025-07-17 17:29:12.142173
s0673,t0191,3.4,True,2025-01-05 17:29:12.157804
s0509,t0192,3.2,False,2025-02-08 17:29:12.173422
s0004,t0043,3.3,True,2025-01-07 17:29:12.189054
s0238,t0115,3.8,True,2024-09-14 17:29:12.204674
s0329,t0020,4.8,True,2025-04-14 17:29:12.220300
s0509,t0109,3.5,True,2025-09-02 17:29:12.235923
s0823,t0099,3.8,True,2025-01-30 17:29:12.251549
s0170,t0032,3.5,False,2024-12-18 17:29:12.267172
s0387,t0120,4.2,True,2025-06-08 17:29:12.282798
s0530,t0083,3.3,False,2024-12-09 17:29:12.298425
s0047,t0097,3.9,True,2025-01-03 17:29:12.329672
s0614,t0103,3.5,True,2025-02-16 17:29:12.345300
s0756,t0164,3.4,True,2024-12-05 17:29:12.360927
s0896,t0133,4.0,True,2024-10-24 17:29:12.376546
s0703,t0020,4.8,False,2025-08-24 17:29:12.392176
s0639,t0011,3.6,True,2025-06-26 17:29:12.407802
s0418,t0036,3.4,False,2024-10-25 17:29:12.423427
s0364,t0094,4.2,True,2024-11-08 17:29:12.440220
s0844,t0106,3.8,False,2024-09-30 17:29:12.455852
s0508,t0164,3.8,True,2025-04-27 17:29:12.471479
s0703,t0036,3.9,True,2024-11-27 17:29:12.487106
s0663,t0095,4.3,True,2024-10-03 17:29:12.502728
s1000,t0141,3.6,False,2024-11-26 17:29:12.518349
s0930,t0074,4.0,True,2024-11-06 17:29:12.533976
s0100,t0184,3.5,False,2025-06-20 17:29:12.549603
s0721,t0072,3.6,True,2025-04-05 17:29:12.565225
s0060,t0197,3.4,True,2025-02-13 17:29:12.596473
s0559,t0018,3.0,True,2024-12-13 17:29:12.612102
s0792,t0014,4.5,False,2025-05-01 17:29:12.612102
s0802,t0140,3.7,True,2025-04-10 17:29:12.627724
s0535,t0025,3.6,False,2025-01-01 17:29:12.643352
s0143,t0097,3.6,True,2025-07-14 17:29:12.674636
s0350,t0060,3.2,False,2024-11-15 17:29:12.674636
s0629,t0186,3.6,False,2025-06-02 17:29:12.705859
s0392,t0105,3.4,True,2024-09-23 17:29:12.721484
s0350,t0186,3.8,True,2025-02-12 17:29:12.761229
s0704,t0091,3.7,True,2025-06-19 17:29:12.776420
s0345,t0006,4.1,True,2025-01-03 17:29:12.788039
s0270,t0120,4.3,True,2025-03-21 17:29:12.803666
s0211,t0139,4.0,False,2024-11-22 17:29:12.819289
s0663,t0030,3.7,True,2025-06-12 17:29:12.834916
s0099,t0128,4.2,True,2024-12-06 17:29:12.850540
s0607,t0200,3.4,True,2025-03-02 17:29:12.866168
s0267,t0026,5.0,False,2025-07-05 17:29:12.881792
s0932,t0025,4.1,False,2025-06-17 17:29:12.897416
s0102,t0192,3.8,True,2024-09-15 17:29:12.913041
s0075,t0129,3.6,True,2024-11-30 17:29:12.928664
s0076,t0115,4.1,True,2025-06-12 17:29:12.944293
s0777,t0112,3.8,True,2025-05-27 17:29:12.959916
s0969,t0048,3.2,True,2025-05-29 17:29:12.975091
s0853,t0075,3.7,True,2025-06-26 17:29:12.990727
s0509,t0073,3.1,True,2024-12-01 17:29:13.006346
s0494,t0060,3.6,True,2024-12-05 17:29:13.021972
s0372,t0042,3.6,True,2024-12-01 17:29:13.037599
s0705,t0075,4.6,True,2024-10-07 17:29:13.053224
s0703,t0167,3.5,True,2025-01-09 17:29:13.068847
s0603,t0050,3.5,True,2025-02-10 17:29:13.084474
s0257,t0047,2.8,False,2024-11-30 17:29:13.100100
s0647,t0121,4.5,False,2024-11-27 17:29:13.115719
s0585,t0191,3.7,True,2025-04-18 17:29:13.146970
s0853,t0075,3.9,True,2025-05-30 17:29:13.162593
s0210,t0051,4.7,True,2025-02-11 17:29:13.178219
s0918,t0121,3.4,True,2025-06-18 17:29:13.193850
s0306,t0093,4.4,True,2025-08-29 17:29:13.209469
s0847,t0189,3.3,False,2025-07-14 17:29:13.225093
s0604,t0069,3.7,True,2025-03-29 17:29:13.240735
s0965,t0199,3.9,True,2025-08-13 17:29:13.256353
s0073,t0138,3.3,True,2024-11-23 17:29:13.271975
s0924,t0109,3.6,False,2024-11-07 17:29:13.287599
s0512,t0118,3.5,True,2025-04-07 17:29:13.303219
s0505,t0155,3.8,True,2024-09-18 17:29:13.318845
s0474,t0190,4.6,True,2024-09-27 17:29:13.334470
s0407,t0144,4.5,True,2024-10-13 17:29:13.350095
s0342,t0029,3.8,True,2025-01-27 17:29:13.365719
s0741,t0155,3.6,True,2025-09-05 17:29:13.381347
s0479,t0132,3.8,True,2024-11-11 17:29:13.396970
s0622,t0039,4.5,False,2025-04-11 17:29:13.412597
s0355,t0005,3.4,True,2025-06-21 17:29:13.428219
s0829,t0085,3.9,True,2025-05-23 17:29:13.443845
s0195,t0033,4.3,True,2024-10-02 17:29:13.459471
s0176,t0042,3.4,False,2025-09-10 17:29:13.475104
s0848,t0065,4.1,True,2025-06-30 17:29:13.506351
s0168,t0119,3.7,True,2024-11-03 17:29:13.506351
s0351,t0184,3.2,True,2024-11-23 17:29:13.523404
s0007,t0125,4.2,True,2024-11-30 17:29:13.539036
s0435,t0149,4.1,True,2025-06-01 17:29:13.554660
s0530,t0047,3.5,True,2025-08-02 17:29:13.585909
s0095,t0046,3.5,False,2024-10-21 17:29:13.601534
s0371,t0034,3.8,True,2025-01-05 17:29:13.617160
s0564,t0025,4.5,True,2025-08-30 17:29:13.632777
s0596,t0197,4.1,True,2025-02-23 17:29:13.648403
s0708,t0020,4.0,True,2025-06-24 17:29:13.664031
s0883,t0148,4.8,True,2025-07-17 17:29:13.679657
s0594,t0192,3.1,False,2024-09-22 17:29:13.710918
s0101,t0189,3.4,True,2025-01-03 17:29:13.726532
s0021,t0058,3.9,True,2025-05-20 17:29:13.757797
s0449,t0183,4.0,True,2024-12-06 17:29:13.773418
s0477,t0165,4.1,True,2025-09-06 17:29:13.801802
s0353,t0196,4.3,True,2025-05-14 17:29:13.818316
s0611,t0124,3.6,True,2025-09-04 17:29:13.823642
s0300,t0054,3.6,True,2025-08-11 17:29:13.839277
s0171,t0164,3.4,True,2024-12-04 17:29:13.854889
s0085,t0086,3.8,False,2025-08-25 17:29:13.886138
s0546,t0113,4.5,True,2025-07-26 17:29:13.901763
s0787,t0059,4.1,True,2025-03-12 17:29:13.917390
s0015,t0163,3.6,True,2025-04-26 17:29:13.933015
s0215,t0070,3.3,False,2025-03-06 17:29:13.948643
s0992,t0037,3.9,False,2025-01-19 17:29:13.964265
s0299,t0193,3.4,True,2025-08-22 17:29:13.979891
s0816,t0080,4.3,False,2024-12-26 17:29:13.995516
s0328,t0089,3.5,True,2025-06-07 17:29:14.011140
s0102,t0074,3.4,True,2025-02-20 17:29:14.039630
s0451,t0147,3.7,True,2024-10-29 17:29:14.055261
s0011,t0069,3.2,True,2025-01-24 17:29:14.070884
s0693,t0017,3.2,True,2025-03-23 17:29:14.086509
s0843,t0005,3.7,False,2024-10-11 17:29:14.102134
s0125,t0095,3.9,True,2025-03-30 17:29:14.117763
s0953,t0020,4.2,True,2025-07-02 17:29:14.133385
s0351,t0092,3.2,True,2024-10-08 17:29:14.149009
s0006,t0187,3.7,True,2025-01-28 17:29:14.171989
s0403,t0132,2.8,False,2025-01-24 17:29:14.187615
s0056,t0038,4.6,True,2024-12-30 17:29:14.203240
s0263,t0149,3.7,True,2025-04-07 17:29:14.218868
s0416,t0037,3.8,True,2024-12-22 17:29:14.234490
s0668,t0008,3.7,True,2025-01-16 17:29:14.250116
s0586,t0105,4.6,True,2024-10-16 17:29:14.265741
s0978,t0002,3.4,True,2024-12-27 17:29:14.281366
s0323,t0067,3.6,True,2024-11-29 17:29:14.296991
s0027,t0017,4.1,True,2024-10-28 17:29:14.312620
s0675,t0165,4.4,True,2025-04-07 17:29:14.328243
s0511,t0036,3.8,True,2024-09-28 17:29:14.343872
s0748,t0165,3.9,True,2025-01-06 17:29:14.359500
s0490,t0033,4.2,True,2024-12-12 17:29:14.390744
s0188,t0099,3.7,True,2025-03-02 17:29:14.406372
s0482,t0097,4.0,True,2024-11-20 17:29:14.421993
s0401,t0053,3.5,True,2025-09-12 17:29:14.437617
s0114,t0093,3.8,True,2025-07-04 17:29:14.453241
s0692,t0173,4.1,False,2024-10-06 17:29:14.468867
s0406,t0143,4.1,True,2025-03-04 17:29:14.484495
s0691,t0158,4.0,True,2025-05-28 17:29:14.500121
s0806,t0105,3.5,True,2024-12-26 17:29:14.515745
s0505,t0164,3.2,True,2025-05-22 17:29:14.531375
s0202,t0110,3.1,False,2025-01-24 17:29:14.546995
s0938,t0055,4.7,False,2025-06-07 17:29:14.572968
s0543,t0048,4.2,False,2025-01-20 17:29:14.588600
s0862,t0118,3.4,True,2025-06-12 17:29:14.604223
s0559,t0093,4.0,False,2025-07-03 17:29:14.619848
s0762,t0173,3.8,True,2025-03-12 17:29:14.635475
s0192,t0138,3.6,False,2024-11-05 17:29:14.651096
s0442,t0182,3.0,False,2024-10-16 17:29:14.666725
s0315,t0074,3.6,True,2025-02-15 17:29:14.682349
s0497,t0057,4.6,False,2025-02-01 17:29:14.697976
s0968,t0020,4.1,False,2024-12-04 17:29:14.729229
s0275,t0128,4.9,True,2025-08-03 17:29:14.760477
s0468,t0079,2.6,True,2025-07-14 17:29:14.791725
s0760,t0021,3.8,True,2024-09-21 17:29:14.819226
s0236,t0113,3.7,True,2025-03-26 17:29:14.835083
s0929,t0074,3.4,False,2025-07-13 17:29:14.853170
s0304,t0054,3.0,True,2025-02-19 17:29:14.868793
s0261,t0025,3.8,False,2025-05-17 17:29:14.884418
s0870,t0141,3.8,True,2025-04-17 17:29:14.900042
s0978,t0039,4.2,True,2024-09-15 17:29:14.915666
s0908,t0033,4.4,True,2025-05-10 17:29:14.931296
s0726,t0078,3.4,False,2025-06-06 17:29:14.946919
s0718,t0189,3.5,True,2025-04-17 17:29:14.962545
s0228,t0098,3.7,True,2024-11-14 17:29:14.978169
s0161,t0048,3.6,False,2025-04-22 17:29:14.993793
s0836,t0179,3.1,False,2025-08-31 17:29:15.009417
s0596,t0097,2.9,False,2024-12-11 17:29:15.025044
s0924,t0189,3.7,True,2025-09-13 17:29:15.056311
s0148,t0178,3.0,False,2025-07-22 17:29:15.071927
s0872,t0018,3.9,False,2025-04-06 17:29:15.089327
s0839,t0134,3.9,True,2025-07-27 17:29:15.104961
s0009,t0163,3.3,True,2024-09-28 17:29:15.120580
s0853,t0025,3.8,True,2025-02-23 17:29:15.136207
s0006,t0093,3.6,True,2024-11-01 17:29:15.151832
s0128,t0029,3.6,True,2024-12-31 17:29:15.167457
s0702,t0050,3.4,True,2025-08-02 17:29:15.183082
s0963,t0184,3.3,False,2025-07-02 17:29:15.198707
s0219,t0121,3.5,True,2025-08-22 17:29:15.214333
s0210,t0191,4.0,True,2025-07-24 17:29:15.229955
s0950,t0064,3.3,True,2024-11-29 17:29:15.245581
s0286,t0112,3.6,False,2025-02-19 17:29:15.261206
s0121,t0129,3.1,True,2025-04-12 17:29:15.276834
s0284,t0166,3.0,True,2025-05-16 17:29:15.308081
s0038,t0181,3.8,True,2025-07-27 17:29:15.323708
s0113,t0092,3.2,True,2025-06-11 17:29:15.339340
s0742,t0148,4.2,True,2025-06-14 17:29:15.354964
s0745,t0147,3.8,True,2025-05-12 17:29:15.386209
s0595,t0015,3.7,True,2025-07-28 17:29:15.401833
s0799,t0081,3.4,True,2024-12-17 17:29:15.417456
s0440,t0178,2.9,True,2025-02-25 17:29:15.433082
s0413,t0164,3.7,False,2025-04-28 17:29:15.464332
s0891,t0154,3.7,True,2025-02-06 17:29:15.479958
s0097,t0182,2.8,False,2024-12-17 17:29:15.495580
s0329,t0131,3.5,False,2025-06-13 17:29:15.511206
s0783,t0119,3.8,True,2024-10-06 17:29:15.526832
s0458,t0100,3.3,False,2025-02-12 17:29:15.542455
s0456,t0055,4.3,False,2025-06-28 17:29:15.558085
s0769,t0175,4.2,False,2025-06-21 17:29:15.573711
s0367,t0093,4.1,True,2025-07-06 17:29:15.589336
s0250,t0057,4.5,False,2024-09-22 17:29:15.604964
s0011,t0191,3.3,True,2024-11-15 17:29:15.623289
s0484,t0051,4.6,True,2025-03-21 17:29:15.638918
s0167,t0060,3.6,True,2024-10-02 17:29:15.654541
s0190,t0074,3.6,True,2025-04-24 17:29:15.670166
s0206,t0115,3.9,False,2025-07-17 17:29:15.685789
s0330,t0194,4.4,False,2025-01-03 17:29:15.701414
s0632,t0128,3.8,True,2025-08-20 17:29:15.717036
s0263,t0136,3.7,True,2024-10-20 17:29:15.748301
s0138,t0017,3.3,True,2025-04-19 17:29:15.779554
s0931,t0047,3.1,False,2024-11-02 17:29:15.795178
s0527,t0050,3.1,True,2024-12-18 17:29:15.823739
s0761,t0136,3.4,False,2024-11-03 17:29:15.835733
s0940,t0120,4.4,True,2025-07-22 17:29:15.837311
s0745,t0092,3.7,False,2024-10-03 17:29:15.852938
s0096,t0129,4.0,True,2024-11-14 17:29:15.868565
s0481,t0199,3.6,True,2025-05-28 17:29:15.884186
s0615,t0042,3.3,True,2024-09-22 17:29:15.915444
s0711,t0095,3.5,True,2025-06-27 17:29:15.931068
s0697,t0104,3.2,True,2025-06-25 17:29:15.946692
s0746,t0021,3.6,False,2025-01-26 17:29:15.962318
s0110,t0089,3.7,True,2025-04-27 17:29:15.977935
s0606,t0038,4.4,True,2024-12-14 17:29:15.993561
s0011,t0092,3.8,False,2024-10-07 17:29:16.009189
s0341,t0159,4.3,True,2025-07-26 17:29:16.024813
s0419,t0140,4.6,True,2024-09-13 17:29:16.040474
s0419,t0095,4.6,True,2025-04-09 17:29:16.056065
s0083,t0050,3.5,True,2024-12-05 17:29:16.071689
s0077,t0040,3.6,True,2025-06-08 17:29:16.087312
s0765,t0150,3.7,False,2024-10-11 17:29:16.102939
s0322,t0020,4.9,True,2025-03-09 17:29:16.118564
s0890,t0100,3.4,False,2025-03-06 17:29:16.149813
s0332,t0017,4.0,False,2024-10-14 17:29:16.156004
s0266,t0040,3.7,False,2025-08-06 17:29:16.171638
s0825,t0191,4.3,True,2025-06-03 17:29:16.187259
s0502,t0074,3.4,True,2024-09-23 17:29:16.218508
s0994,t0030,3.8,True,2024-10-25 17:29:16.234135
s0195,t0092,4.0,True,2025-06-02 17:29:16.249761
s0761,t0080,4.6,True,2024-10-15 17:29:16.265381
s0254,t0106,3.1,True,2025-09-06 17:29:16.281008
s0043,t0054,3.4,True,2025-03-19 17:29:16.296636
s0913,t0007,3.2,True,2025-08-06 17:29:16.312262
s0924,t0064,3.7,True,2024-10-02 17:29:16.327883
s0675,t0031,3.6,True,2024-10-04 17:29:16.343509
s0557,t0067,3.1,True,2025-05-02 17:29:16.359135
s0727,t0091,3.0,False,2025-04-05 17:29:16.390385
s0283,t0032,3.9,False,2024-12-13 17:29:16.406020
s0278,t0194,3.9,True,2025-05-25 17:29:16.421636
s0473,t0089,3.9,True,2025-01-03 17:29:16.452881
s0152,t0035,4.0,True,2025-04-30 17:29:16.468513
s0646,t0017,3.6,True,2025-02-15 17:29:16.484137
s0598,t0042,3.8,True,2025-06-24 17:29:16.515388
s0850,t0017,3.8,True,2025-08-04 17:29:16.531012
s0197,t0005,3.1,True,2025-01-28 17:29:16.562268
s0497,t0118,3.6,False,2024-11-07 17:29:16.577885
s0249,t0075,4.2,True,2025-02-24 17:29:16.609161
s0726,t0017,3.8,True,2025-02-09 17:29:16.640400
s0231,t0073,3.7,False,2025-05-10 17:29:16.656011
s0134,t0047,3.3,True,2025-09-05 17:29:16.671639
s0192,t0036,3.5,False,2025-04-14 17:29:16.689218
s0976,t0029,4.1,True,2025-02-01 17:29:16.720473
s0564,t0093,3.9,False,2024-11-20 17:29:16.736106
s0665,t0164,3.1,True,2025-09-09 17:29:16.767359
s0611,t0107,3.3,False,2025-09-03 17:29:16.798613
s0396,t0185,3.8,False,2025-09-03 17:29:16.814221
s0018,t0018,3.5,True,2025-06-18 17:29:16.845471
s0556,t0126,4.3,True,2025-09-13 17:29:16.865263
s0595,t0180,3.7,True,2025-02-03 17:29:16.880522
s0998,t0184,3.1,False,2025-04-01 17:29:16.889890
s0750,t0106,3.4,True,2025-05-22 17:29:16.905513
s0603,t0154,3.6,True,2025-08-16 17:29:16.921139
s0823,t0166,3.8,True,2024-11-18 17:29:16.936763
s0840,t0020,4.0,True,2024-11-15 17:29:16.968009
s0475,t0138,3.4,True,2025-08-21 17:29:16.983637
s0222,t0021,4.1,False,2024-11-26 17:29:16.999261
s0386,t0069,4.0,True,2025-07-03 17:29:17.014891
s0144,t0059,3.9,True,2025-02-19 17:29:17.030508
s0794,t0155,4.7,True,2025-07-28 17:29:17.046140
s0378,t0176,4.7,True,2024-11-13 17:29:17.061764
s0891,t0154,3.1,True,2025-08-10 17:29:17.077389
s0615,t0147,3.4,True,2025-08-16 17:29:17.093009
s0122,t0122,3.5,True,2025-05-04 17:29:17.108635
s0959,t0147,4.3,True,2024-11-01 17:29:17.124266
s0771,t0136,3.3,False,2024-10-09 17:29:17.139889
s0933,t0094,4.0,True,2024-12-15 17:29:17.155521
s0613,t0040,3.7,True,2025-04-14 17:29:17.171141
s0293,t0186,3.9,True,2025-01-18 17:29:17.186760
s0376,t0156,3.3,True,2024-11-14 17:29:17.218009
s0529,t0186,4.3,True,2025-05-12 17:29:17.222682
s0114,t0151,4.5,True,2025-01-31 17:29:17.238310
s0255,t0020,4.3,False,2024-12-25 17:29:17.253935
s0365,t0164,3.8,False,2025-08-15 17:29:17.269560
s0854,t0050,3.4,False,2025-09-01 17:29:17.285188
s0819,t0009,4.4,False,2024-11-15 17:29:17.300809
s0220,t0095,4.0,False,2025-05-22 17:29:17.316436
s0288,t0093,4.3,True,2024-12-28 17:29:17.332059
s0800,t0191,3.8,True,2025-04-22 17:29:17.363308
s0114,t0171,4.3,False,2025-05-16 17:29:17.378933
s0431,t0137,4.6,True,2025-08-10 17:29:17.394562
s0892,t0132,3.0,True,2025-01-14 17:29:17.410187
s0263,t0141,3.9,True,2024-12-18 17:29:17.425813
s0108,t0066,3.9,True,2025-08-26 17:29:17.441432
s0733,t0112,3.7,True,2025-02-22 17:29:17.457060
s0190,t0191,4.0,True,2024-12-19 17:29:17.472705
s0418,t0129,3.6,True,2025-02-08 17:29:17.488311
s0938,t0178,2.9,True,2025-09-01 17:29:17.503934
s0838,t0120,4.4,True,2025-03-07 17:29:17.519559
s0206,t0074,3.6,True,2025-01-12 17:29:17.535188
s0858,t0065,3.3,True,2024-11-22 17:29:17.550808
s0833,t0054,3.6,True,2025-07-16 17:29:17.566437
s0900,t0038,4.3,True,2024-12-01 17:29:17.582063
s0123,t0047,3.7,True,2025-07-10 17:29:17.597684
s0385,t0042,3.2,True,2025-08-25 17:29:17.613313
s0916,t0154,3.6,True,2025-02-14 17:29:17.628933
s0319,t0095,4.2,True,2024-10-20 17:29:17.644558
s0802,t0104,3.4,True,2024-10-10 17:29:17.660183
s0503,t0194,4.4,True,2025-07-19 17:29:17.675809
s0841,t0008,3.7,True,2025-04-13 17:29:17.707061
s0398,t0150,3.8,True,2025-01-20 17:29:17.707061
s0338,t0102,3.3,True,2025-01-24 17:29:17.738812
s0065,t0048,3.3,True,2025-09-10 17:29:17.754442
s0498,t0122,3.8,True,2025-09-05 17:29:17.770085
s0974,t0113,3.6,False,2025-04-28 17:29:17.801328
s0933,t0004,4.0,False,2025-09-02 17:29:17.816951
s0800,t0192,3.2,True,2024-12-22 17:29:17.849845
s0785,t0112,3.7,False,2025-01-17 17:29:17.867593
s0320,t0075,4.5,False,2025-01-11 17:29:17.870173
s0916,t0192,3.2,True,2025-08-01 17:29:17.885799
s0162,t0189,3.6,False,2025-06-05 17:29:17.901426
s0639,t0172,3.4,True,2024-12-05 17:29:17.917050
s0961,t0158,3.3,True,2024-10-27 17:29:17.948304
s0558,t0131,4.2,True,2024-10-27 17:29:17.963922
s0642,t0191,4.3,True,2025-06-19 17:29:17.979550
s0868,t0171,3.7,False,2025-08-24 17:29:17.995176
s0495,t0065,3.7,True,2024-12-26 17:29:18.010801
s0789,t0156,3.5,True,2025-06-02 17:29:18.026425
s0289,t0191,3.9,True,2025-07-02 17:29:18.042048
s0117,t0013,3.7,False,2025-06-27 17:29:18.057675
s0809,t0088,3.1,True,2025-07-21 17:29:18.073308
s0117,t0065,3.4,True,2025-02-15 17:29:18.088929
s0538,t0112,3.0,True,2025-09-10 17:29:18.104556
s0220,t0036,3.5,True,2025-04-26 17:29:18.120177
s0502,t0147,4.1,True,2025-05-22 17:29:18.151428
s0245,t0087,4.0,True,2024-11-06 17:29:18.167048
s0662,t0186,4.2,True,2025-04-23 17:29:18.182679
s0133,t0138,3.9,True,2025-02-04 17:29:18.198306
s0399,t0180,4.2,True,2025-01-29 17:29:18.213928
s0508,t0164,4.0,True,2025-03-05 17:29:18.229554
s0115,t0046,3.8,True,2024-10-19 17:29:18.245180
s0046,t0015,3.6,True,2024-10-14 17:29:18.260796
s0218,t0060,3.3,True,2025-03-11 17:29:18.287820
s0587,t0018,3.2,False,2025-07-13 17:29:18.303442
s0707,t0192,3.8,False,2024-09-18 17:29:18.319071
s0681,t0147,4.0,False,2025-03-12 17:29:18.334690
s0477,t0125,3.5,True,2024-11-29 17:29:18.350318
s0064,t0178,3.0,True,2024-09-19 17:29:18.365946
s0967,t0105,4.1,True,2025-08-17 17:29:18.381567
s0224,t0191,3.9,False,2024-10-29 17:29:18.397191
s0363,t0067,3.2,False,2025-06-22 17:29:18.428447
s0163,t0070,3.9,True,2025-02-16 17:29:18.444068
s0353,t0143,3.8,True,2025-05-18 17:29:18.459689
s0735,t0093,3.6,True,2024-11-22 17:29:18.475314
s0218,t0051,4.4,True,2024-10-23 17:29:18.506586
s0691,t0073,3.0,False,2025-03-09 17:29:18.522201
s0257,t0047,3.7,False,2025-04-07 17:29:18.537819
s0367,t0065,3.1,False,2025-05-27 17:29:18.553440
s0201,t0146,3.9,True,2025-07-20 17:29:18.569064
s0785,t0005,4.0,True,2024-09-30 17:29:18.584690
